,ProductName,SpendEUR,Quantity,UOM,VendorName,VendorCity,VendorCountry,CategoryL1,CategoryL2,Quantity/kg
6695,,7866.860813999998,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6696,,3593.08297,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6697,,3593.08297,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6698,,3593.08297,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6699,,7866.860813999998,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6700,,3593.08297,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6701,,3593.08297,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6702,,3593.08297,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6703,,7866.860813999998,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6704,,3593.08297,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6705,,2110.343718,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6706,,3348.487876,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6707,,12155.807346,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6708,,15068.195441999998,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6709,,12155.807346,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6710,,12155.807346,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6711,,15068.195441999998,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6712,,3348.487876,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6713,,12155.807346,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6714,,12155.807346,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6715,,3348.487876,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6716,,3348.487876,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6717,,2333.133823,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6718,,15068.195441999998,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6719,,3348.487876,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6720,,15068.195441999998,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6721,,15068.195441999998,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6722,,10481.563408,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6723,,2333.133823,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6724,,10481.563408,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6725,,2333.133823,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6726,,1674.243938,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6727,,10481.563408,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6728,,2333.133823,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6729,,3784.587656,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6730,,10481.563408,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6731,,3784.587656,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6732,,1674.243938,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6733,,3784.587656,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6734,,1674.243938,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6735,,1674.243938,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6736,,3784.587656,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6737,,10481.563408,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6738,,2333.133823,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6739,,3784.587656,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6740,,5022.731814,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6741,,1674.243938,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6742,,3348.487876,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6743,,11719.707566,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6744,,3348.487876,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6745,,3348.487876,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6746,,5022.731814,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6747,,11719.707566,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6748,,11719.707566,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6749,,5022.731814,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6750,,3348.487876,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6751,,11719.707566,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6752,,2333.133823,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6753,,5022.731814,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6754,,11719.707566,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6755,,5022.731814,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6756,,2333.133823,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6757,,2333.133823,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6758,,13393.951504,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6759,,3348.487876,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6760,,6696.975752,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6761,,6696.975752,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6762,,6696.975752,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6763,,6696.975752,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6764,,13393.951504,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6765,,18416.683318,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6766,,2333.133823,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6767,,13393.951504,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6768,,18416.683318,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6769,,13393.951504,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6770,,18416.683318,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6771,,2333.133823,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6772,,6696.975752,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6773,,18416.683318,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6774,,18416.683318,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6775,,13393.951504,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6776,,1564.27095,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6777,,1412.58407,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6778,,3128.5419,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6779,,5462.623766,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6780,,5462.623766,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6781,,18416.683318,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6782,,2114.13589,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6783,,5462.623766,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6784,,5462.623766,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6785,,1674.243938,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6786,,1674.243938,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6787,,2114.13589,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6788,,1674.243938,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6789,,1674.243938,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6790,,1674.243938,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6791,,2114.13589,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6792,,2114.13589,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6793,,2114.13589,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6794,,1674.243938,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6795,,1674.243938,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6796,,5022.731814,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6797,,3348.487876,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6798,,1674.243938,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6799,,2333.133823,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6800,,1674.243938,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6801,,1674.243938,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6802,,2333.133823,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6803,,3348.487876,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6804,,5022.731814,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6805,,3348.487876,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6806,,3348.487876,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6807,,5022.731814,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6808,,341.29548,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6809,,341.29548,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6810,,2333.133823,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6811,,2333.133823,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6812,,5022.731814,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6813,,5022.731814,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6814,,2333.133823,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6815,,2333.133823,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6816,,3348.487876,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6817,,3348.487876,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6818,,5022.731814,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6819,,2333.133823,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6820,,5022.731814,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6821,,3348.487876,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6822,,3348.487876,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6823,,2333.133823,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6824,,2333.133823,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6825,,2265.82277,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6826,,341.29548,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6827,,341.29548,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6828,,5022.731814,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6829,,3348.487876,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6830,,2265.82277,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6831,,711.03225,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6832,,189.6086,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6833,,189.6086,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6834,,341.29548,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6835,,711.03225,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6836,,2333.133823,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6837,,2333.133823,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6838,,1674.243938,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6839,,2265.82277,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6840,,5022.731814,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6841,,3348.487876,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6842,,2333.133823,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6843,,1674.243938,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6844,,2333.133823,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6845,,189.6086,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6846,,3593.08297,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6847,,3593.08297,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6848,,2110.343718,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6849,,2110.343718,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6850,,3593.08297,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6851,,3593.08297,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6852,,2110.343718,,nan,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Indirect,Fleet,
6853,TOMATO SCEFNE.,940.27983,1640.812888844274,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6854,TOMATO SCEFNE.,943.543654,1646.5083470634713,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6855,TOMATO SCEFNE.,938.7225810000001,1638.0954486218882,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6856,TOMATO SCEFNE.,940.685141,1641.5201671369393,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6857,TOMATO SCEFNE.,937.154666,1635.3593959506188,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6858,TOMATO SCEFNE.,943.810306,1646.9736617756207,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6859,TOMATO DYZQCV.,942.197498,1309.5545585590692,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6860,TOMATO DYZQCV.,942.3051619999999,1309.7042000963181,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6861,TOMATO DYZQCV.,833.133288,1157.9668779673473,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6862,TOMATO DYZQCV.,916.084699,1273.2605384202186,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6863,TOMATO DYZQCV.,911.032746,1266.2388597436995,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6864,TOMATO DYZQCV.,912.4737949999999,1268.2417649637441,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6865,TOMATO DYZQCV.,913.061809,1269.0590420376386,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6866,TOMATO DYZQCV.,916.805223,1274.2619903352938,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6867,TOMATO DYZQCV.,915.952188,1273.0763621891442,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6868,TOMATO DYZQCV.,916.581612,1273.9511947695914,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6869,TOMATO DYZQCV.,1352.291845,1879.5421913994555,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6870,TOMATO DYZQCV.,1350.610621,1877.2054684110885,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6871,TOMATO DYZQCV.,911.7118609999999,1267.1827575421162,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6872,TOMATO DYZQCV.,506.155989,703.5031234363605,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6873,TOMATO DYZQCV.,914.685059,1271.3151873168326,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6874,TOMATO DYZQCV.,910.9416450000001,1266.112239019178,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6875,TOMATO DYZQCV.,916.225491,1273.4562243627095,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6876,TOMATO DYZQCV.,919.28979,1277.7152748619478,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6877,TOMATO DYZQCV.,924.300333,1284.6793980319142,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6878,TOMATO DYZQCV.,913.873434,1270.1871146772355,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6879,TOMATO DYZQCV.,911.347457,1266.6762746440293,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6880,TOMATO DYZQCV.,902.72601,1254.6933780175882,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6881,TOMATO DYZQCV.,902.72601,1254.6933780175882,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6882,TOMATO DYZQCV.,902.72601,1254.6933780175882,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6883,TOMATO DYZQCV.,902.72601,1254.6933780175882,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6884,TOMATO DYZQCV.,913.600132,1269.8072538935644,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6885,TOMATO DYZQCV.,911.388867,1266.733830150582,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6886,TOMATO DYZQCV.,911.214947,1266.492099802849,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6887,TOMATO DYZQCV.,916.30831,1273.5713339859205,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6888,TOMATO DYZQCV.,911.662169,1267.1136909342533,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6889,TOMATO DYZQCV.,912.929298,1268.8748658065647,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6890,TOMATO DYZQCV.,912.159083,1267.8043486735205,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6891,TOMATO DYZQCV.,829.770841,1153.2934333805065,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6892,TOMATO DYZQCV.,910.850544,1265.9856182946562,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6893,TOMATO DYZQCV.,897.4670099999998,1247.3839259779884,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6894,TOMATO DYZQCV.,896.183317,1245.5997289030556,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6895,TOMATO DYZQCV.,893.176991,1241.421254723097,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6896,TOMATO DYZQCV.,894.369583,1243.078831073508,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6897,TOMATO DYZQCV.,888.70477,1235.2053420191623,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6898,TOMATO DYZQCV.,892.199728,1240.0629628370775,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6899,TOMATO DYZQCV.,894.0134619999999,1242.5838606666255,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6900,TOMATO DYZQCV.,893.5745220000001,1241.973780636532,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6901,TOMATO DYZQCV.,819.584116,1139.1349664042573,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6902,TOMATO DYZQCV.,893.707032,1242.1579554777124,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6903,TOMATO DYZQCV.,894.319892,1243.0097658555387,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6904,TOMATO DYZQCV.,893.9720519999998,1242.526305160073,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6905,TOMATO DYZQCV.,895.255745,1244.3105022350055,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6906,TOMATO DYZQCV.,895.206054,1244.2414370170363,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6907,TOMATO DYZQCV.,892.9119699999999,1241.0529036508424,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6908,TOMATO DYZQCV.,893.25981,1241.5363643463083,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6909,TOMATO DYZQCV.,895.3882549999998,1244.4946770761858,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
6910,TOMATO DYZQCV.,893.922361,1242.4572399421038,L,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,"Fruit, Berry & Vegetable",
